SourceName,DestinationName,TransactionType,Amount,TransactionId
MAC Bank,ABC Bank, Debit,1520,82428
XYZ Bank,ABC Bank, Credit,100,82429
ABC Bank,XYZ Bank, Credit,110,82430
KFC Bank,MAC Bank, Debit,100,82431
MAC Bank,KFC Bank, Debit,110,82432
XYZ Bank,MAC Bank, Credit,50,82433
MAC Bank,ABC Bank, Debit,1520,82434
XYZ Bank,ABC Bank, Credit,100,82435
ABC Bank,XYZ Bank, Credit,110,82436
KFC Bank,MAC Bank, Debit,100,82437
MAC Bank,KFC Bank, Debit,110,82438
XYZ Bank,MAC Bank, Credit,50,82439
MAC Bank,ABC Bank, Debit,1520,82440
XYZ Bank,ABC Bank, Credit,100,82441
ABC Bank,XYZ Bank, Credit,110,82442
KFC Bank,MAC Bank, Debit,100,82443
MAC Bank,KFC Bank, Debit,110,82444
XYZ Bank,MAC Bank, Credit,50,82445
MAC Bank,ABC Bank, Debit,1520,82446
XYZ Bank,ABC Bank, Credit,100,82447
ABC Bank,XYZ Bank, Credit,110,82448
KFC Bank,MAC Bank, Debit,100,82449
MAC Bank,KFC Bank, Debit,110,82450
XYZ Bank,MAC Bank, Credit,50,82451
MAC Bank,ABC Bank, Debit,1520,82452
XYZ Bank,ABC Bank, Credit,100,82453
ABC Bank,XYZ Bank, Credit,110,82454
KFC Bank,MAC Bank, Debit,100,82455
MAC Bank,KFC Bank, Debit,110,82456
XYZ Bank,MAC Bank, Credit,50,82457
MAC Bank,ABC Bank, Debit,1520,82458
XYZ Bank,ABC Bank, Credit,100,82459
ABC Bank,XYZ Bank, Credit,110,82460
KFC Bank,MAC Bank, Debit,100,82461
MAC Bank,KFC Bank, Debit,110,82462
XYZ Bank,MAC Bank, Credit,50,82463
MAC Bank,ABC Bank, Debit,1520,82464
MAC Bank,KFC Bank, Debit,110,82465
XYZ Bank,MAC Bank, Credit,50,82466
MAC Bank,ABC Bank, Debit,1520,82467
XYZ Bank,ABC Bank, Credit,100,82468
ABC Bank,XYZ Bank, Credit,110,82469
KFC Bank,MAC Bank, Debit,100,82470
MAC Bank,KFC Bank, Debit,110,82471
XYZ Bank,MAC Bank, Credit,50,82472
MAC Bank,ABC Bank, Debit,1520,82473
XYZ Bank,ABC Bank, Credit,100,82474
ABC Bank,XYZ Bank, Credit,110,82475
KFC Bank,MAC Bank, Debit,100,82476
MAC Bank,KFC Bank, Debit,110,82477
XYZ Bank,MAC Bank, Credit,50,82478
MAC Bank,ABC Bank, Debit,1520,82479
XYZ Bank,ABC Bank, Credit,100,82480
ABC Bank,XYZ Bank, Credit,110,82481
KFC Bank,MAC Bank, Debit,100,82482
MAC Bank,KFC Bank, Debit,110,82483
XYZ Bank,MAC Bank, Credit,50,82484
MAC Bank,ABC Bank, Debit,1520,82485
XYZ Bank,ABC Bank, Credit,100,82486
ABC Bank,XYZ Bank, Credit,110,82487
KFC Bank,MAC Bank, Debit,100,82488
MAC Bank,KFC Bank, Debit,110,82489
XYZ Bank,MAC Bank, Credit,50,82490
MAC Bank,ABC Bank, Debit,1520,82491
XYZ Bank,ABC Bank, Credit,100,82492
ABC Bank,XYZ Bank, Credit,110,82493
KFC Bank,MAC Bank, Debit,100,82494
MAC Bank,KFC Bank, Debit,110,82495
XYZ Bank,MAC Bank, Credit,50,82496
MAC Bank,ABC Bank, Debit,1520,82497
XYZ Bank,ABC Bank, Credit,100,82498
ABC Bank,XYZ Bank, Credit,110,82499
KFC Bank,MAC Bank, Debit,100,82500
MAC Bank,KFC Bank, Debit,110,82501
XYZ Bank,MAC Bank, Credit,50,82502
MAC Bank,ABC Bank, Debit,1520,82503
XYZ Bank,ABC Bank, Credit,100,82504
ABC Bank,XYZ Bank, Credit,110,82505
KFC Bank,MAC Bank, Debit,100,82506
MAC Bank,KFC Bank, Debit,110,82507
XYZ Bank,MAC Bank, Credit,50,82508
MAC Bank,ABC Bank, Debit,1520,82509
XYZ Bank,ABC Bank, Credit,100,82510
ABC Bank,XYZ Bank, Credit,110,82511
KFC Bank,MAC Bank, Debit,100,82512
MAC Bank,KFC Bank, Debit,110,82513
XYZ Bank,MAC Bank, Credit,50,82514
MAC Bank,ABC Bank, Debit,1520,82515
XYZ Bank,ABC Bank, Credit,100,82516
ABC Bank,XYZ Bank, Credit,110,82517
KFC Bank,MAC Bank, Debit,100,82518
MAC Bank,KFC Bank, Debit,110,82519
XYZ Bank,MAC Bank, Credit,50,82520
MAC Bank,ABC Bank, Debit,1520,82521
XYZ Bank,ABC Bank, Credit,100,82522
ABC Bank,XYZ Bank, Credit,110,82523
KFC Bank,MAC Bank, Debit,100,82524
MAC Bank,KFC Bank, Debit,110,82525
XYZ Bank,MAC Bank, Credit,50,82526
MAC Bank,ABC Bank, Debit,1520,82527
XYZ Bank,ABC Bank, Credit,100,82528
ABC Bank,XYZ Bank, Credit,110,82529
KFC Bank,MAC Bank, Debit,100,82530
MAC Bank,KFC Bank, Debit,110,82531
XYZ Bank,MAC Bank, Credit,50,82532
MAC Bank,ABC Bank, Debit,1520,82533
XYZ Bank,ABC Bank, Credit,100,82534
ABC Bank,XYZ Bank, Credit,110,82535
KFC Bank,MAC Bank, Debit,100,82536
MAC Bank,KFC Bank, Debit,110,82537
XYZ Bank,MAC Bank, Credit,50,82538
MAC Bank,ABC Bank, Debit,1520,82539
XYZ Bank,ABC Bank, Credit,100,82540
ABC Bank,XYZ Bank, Credit,110,82541
KFC Bank,MAC Bank, Debit,100,82542
MAC Bank,KFC Bank, Debit,110,82543
XYZ Bank,MAC Bank, Credit,50,82544
MAC Bank,ABC Bank, Debit,1520,82545
XYZ Bank,ABC Bank, Credit,100,82546
ABC Bank,XYZ Bank, Credit,110,82547
KFC Bank,MAC Bank, Debit,100,82548
MAC Bank,KFC Bank, Debit,110,82549
XYZ Bank,MAC Bank, Credit,50,82550
MAC Bank,ABC Bank, Debit,1520,82551
XYZ Bank,ABC Bank, Credit,100,82552
ABC Bank,XYZ Bank, Credit,110,82553
KFC Bank,MAC Bank, Debit,100,82554
MAC Bank,KFC Bank, Debit,110,82555
XYZ Bank,MAC Bank, Credit,50,82556
MAC Bank,ABC Bank, Debit,1520,82557
XYZ Bank,ABC Bank, Credit,100,82558
ABC Bank,XYZ Bank, Credit,110,82559
KFC Bank,MAC Bank, Debit,100,82560
MAC Bank,KFC Bank, Debit,110,82561
XYZ Bank,MAC Bank, Credit,50,82562
MAC Bank,ABC Bank, Debit,1520,82563
MAC Bank,KFC Bank, Debit,110,82564
XYZ Bank,MAC Bank, Credit,50,82565
MAC Bank,ABC Bank, Debit,1520,82566
XYZ Bank,ABC Bank, Credit,100,82567
ABC Bank,XYZ Bank, Credit,110,82568
KFC Bank,MAC Bank, Debit,100,82569
MAC Bank,KFC Bank, Debit,110,82570
XYZ Bank,MAC Bank, Credit,50,82571
MAC Bank,ABC Bank, Debit,1520,82572
XYZ Bank,ABC Bank, Credit,100,82573
ABC Bank,XYZ Bank, Credit,110,82574
KFC Bank,MAC Bank, Debit,100,82575
MAC Bank,KFC Bank, Debit,110,82576
XYZ Bank,MAC Bank, Credit,50,82577
MAC Bank,ABC Bank, Debit,1520,82578
XYZ Bank,ABC Bank, Credit,100,82579
ABC Bank,XYZ Bank, Credit,110,82580
KFC Bank,MAC Bank, Debit,100,82581
MAC Bank,KFC Bank, Debit,110,82582
XYZ Bank,MAC Bank, Credit,50,82583
MAC Bank,ABC Bank, Debit,1520,82584
XYZ Bank,ABC Bank, Credit,100,82585
ABC Bank,XYZ Bank, Credit,110,82586
KFC Bank,MAC Bank, Debit,100,82587
MAC Bank,KFC Bank, Debit,110,82588
XYZ Bank,MAC Bank, Credit,50,82589
MAC Bank,ABC Bank, Debit,1520,82590
XYZ Bank,ABC Bank, Credit,100,82591
ABC Bank,XYZ Bank, Credit,110,82592
KFC Bank,MAC Bank, Debit,100,82593
MAC Bank,KFC Bank, Debit,110,82594
XYZ Bank,MAC Bank, Credit,50,82595
MAC Bank,ABC Bank, Debit,1520,82596
XYZ Bank,ABC Bank, Credit,100,82597
ABC Bank,XYZ Bank, Credit,110,82598
KFC Bank,MAC Bank, Debit,100,82599
MAC Bank,KFC Bank, Debit,110,82600
XYZ Bank,MAC Bank, Credit,50,82601
MAC Bank,ABC Bank, Debit,1520,82602
XYZ Bank,ABC Bank, Credit,100,82603
ABC Bank,XYZ Bank, Credit,110,82604
KFC Bank,MAC Bank, Debit,100,82605
MAC Bank,KFC Bank, Debit,110,82606
XYZ Bank,MAC Bank, Credit,50,82607
MAC Bank,ABC Bank, Debit,1520,82608
XYZ Bank,ABC Bank, Credit,100,82609
ABC Bank,XYZ Bank, Credit,110,82610
KFC Bank,MAC Bank, Debit,100,82611
MAC Bank,KFC Bank, Debit,110,82612
XYZ Bank,MAC Bank, Credit,50,82613
MAC Bank,ABC Bank, Debit,1520,82614
XYZ Bank,ABC Bank, Credit,100,82615
ABC Bank,XYZ Bank, Credit,110,82616
KFC Bank,MAC Bank, Debit,100,82617
MAC Bank,KFC Bank, Debit,110,82618
XYZ Bank,MAC Bank, Credit,50,82619
MAC Bank,ABC Bank, Debit,1520,82620
XYZ Bank,ABC Bank, Credit,100,82621
ABC Bank,XYZ Bank, Credit,110,82622
KFC Bank,MAC Bank, Debit,100,82623
MAC Bank,KFC Bank, Debit,110,82624
XYZ Bank,MAC Bank, Credit,50,82625
MAC Bank,ABC Bank, Debit,1520,82626
XYZ Bank,ABC Bank, Credit,100,82627
ABC Bank,XYZ Bank, Credit,110,82628
KFC Bank,MAC Bank, Debit,100,82629
MAC Bank,KFC Bank, Debit,110,82630
XYZ Bank,MAC Bank, Credit,50,82631
MAC Bank,ABC Bank, Debit,1520,82632
XYZ Bank,ABC Bank, Credit,100,82633
ABC Bank,XYZ Bank, Credit,110,82634
KFC Bank,MAC Bank, Debit,100,82635
MAC Bank,KFC Bank, Debit,110,82636
XYZ Bank,MAC Bank, Credit,50,82637
MAC Bank,ABC Bank, Debit,1520,82638
XYZ Bank,ABC Bank, Credit,100,82639
ABC Bank,XYZ Bank, Credit,110,82640
KFC Bank,MAC Bank, Debit,100,82641
MAC Bank,KFC Bank, Debit,110,82642
XYZ Bank,MAC Bank, Credit,50,82643
MAC Bank,ABC Bank, Debit,1520,82644
XYZ Bank,ABC Bank, Credit,100,82645
ABC Bank,XYZ Bank, Credit,110,82646
KFC Bank,MAC Bank, Debit,100,82647
MAC Bank,KFC Bank, Debit,110,82648
XYZ Bank,MAC Bank, Credit,50,82649
MAC Bank,ABC Bank, Debit,1520,82650
XYZ Bank,ABC Bank, Credit,100,82651
ABC Bank,XYZ Bank, Credit,110,82652
KFC Bank,MAC Bank, Debit,100,82653
MAC Bank,KFC Bank, Debit,110,82654
XYZ Bank,MAC Bank, Credit,50,82655
MAC Bank,ABC Bank, Debit,1520,82656
XYZ Bank,ABC Bank, Credit,100,82657
ABC Bank,XYZ Bank, Credit,110,82658
KFC Bank,MAC Bank, Debit,100,82659
MAC Bank,KFC Bank, Debit,110,82660
XYZ Bank,MAC Bank, Credit,50,82661
MAC Bank,ABC Bank, Debit,1520,82662
MAC Bank,KFC Bank, Debit,110,82663
XYZ Bank,MAC Bank, Credit,50,82664
MAC Bank,ABC Bank, Debit,1520,82665
XYZ Bank,ABC Bank, Credit,100,82666
ABC Bank,XYZ Bank, Credit,110,82667
KFC Bank,MAC Bank, Debit,100,82668
MAC Bank,KFC Bank, Debit,110,82669
XYZ Bank,MAC Bank, Credit,50,82670
MAC Bank,ABC Bank, Debit,1520,82671
XYZ Bank,ABC Bank, Credit,100,82672
ABC Bank,XYZ Bank, Credit,110,82673
KFC Bank,MAC Bank, Debit,100,82674
MAC Bank,KFC Bank, Debit,110,82675
XYZ Bank,MAC Bank, Credit,50,82676
MAC Bank,ABC Bank, Debit,1520,82677
XYZ Bank,ABC Bank, Credit,100,82678
ABC Bank,XYZ Bank, Credit,110,82679
KFC Bank,MAC Bank, Debit,100,82680
MAC Bank,KFC Bank, Debit,110,82681
XYZ Bank,MAC Bank, Credit,50,82682
MAC Bank,ABC Bank, Debit,1520,82683
XYZ Bank,ABC Bank, Credit,100,82684
ABC Bank,XYZ Bank, Credit,110,82685
KFC Bank,MAC Bank, Debit,100,82686
MAC Bank,KFC Bank, Debit,110,82687
XYZ Bank,MAC Bank, Credit,50,82688
MAC Bank,ABC Bank, Debit,1520,82689
XYZ Bank,ABC Bank, Credit,100,82690
ABC Bank,XYZ Bank, Credit,110,82691
KFC Bank,MAC Bank, Debit,100,82692
MAC Bank,KFC Bank, Debit,110,82693
XYZ Bank,MAC Bank, Credit,50,82694
MAC Bank,ABC Bank, Debit,1520,82695
XYZ Bank,ABC Bank, Credit,100,82696
ABC Bank,XYZ Bank, Credit,110,82697
KFC Bank,MAC Bank, Debit,100,82698
MAC Bank,KFC Bank, Debit,110,82699
XYZ Bank,MAC Bank, Credit,50,82700
MAC Bank,ABC Bank, Debit,1520,82701
XYZ Bank,ABC Bank, Credit,100,82702
ABC Bank,XYZ Bank, Credit,110,82703
KFC Bank,MAC Bank, Debit,100,82704
MAC Bank,KFC Bank, Debit,110,82705
XYZ Bank,MAC Bank, Credit,50,82706
MAC Bank,ABC Bank, Debit,1520,82707
XYZ Bank,ABC Bank, Credit,100,82708
ABC Bank,XYZ Bank, Credit,110,82709
KFC Bank,MAC Bank, Debit,100,82710
MAC Bank,KFC Bank, Debit,110,82711
XYZ Bank,MAC Bank, Credit,50,82712
MAC Bank,ABC Bank, Debit,1520,82713
XYZ Bank,ABC Bank, Credit,100,82714
ABC Bank,XYZ Bank, Credit,110,82715
KFC Bank,MAC Bank, Debit,100,82716
MAC Bank,KFC Bank, Debit,110,82717
XYZ Bank,MAC Bank, Credit,50,82718
MAC Bank,ABC Bank, Debit,1520,82719
XYZ Bank,ABC Bank, Credit,100,82720
ABC Bank,XYZ Bank, Credit,110,82721
KFC Bank,MAC Bank, Debit,100,82722
MAC Bank,KFC Bank, Debit,110,82723
XYZ Bank,MAC Bank, Credit,50,82724
MAC Bank,ABC Bank, Debit,1520,82725
XYZ Bank,ABC Bank, Credit,100,82726
ABC Bank,XYZ Bank, Credit,110,82727
KFC Bank,MAC Bank, Debit,100,82728
MAC Bank,KFC Bank, Debit,110,82729
XYZ Bank,MAC Bank, Credit,50,82730
MAC Bank,ABC Bank, Debit,1520,82731
XYZ Bank,ABC Bank, Credit,100,82732
ABC Bank,XYZ Bank, Credit,110,82733
KFC Bank,MAC Bank, Debit,100,82734
MAC Bank,KFC Bank, Debit,110,82735
XYZ Bank,MAC Bank, Credit,50,82736
MAC Bank,ABC Bank, Debit,1520,82737
XYZ Bank,ABC Bank, Credit,100,82738
ABC Bank,XYZ Bank, Credit,110,82739
KFC Bank,MAC Bank, Debit,100,82740
MAC Bank,KFC Bank, Debit,110,82741
XYZ Bank,MAC Bank, Credit,50,82742
MAC Bank,ABC Bank, Debit,1520,82743
XYZ Bank,ABC Bank, Credit,100,82744
ABC Bank,XYZ Bank, Credit,110,82745
KFC Bank,MAC Bank, Debit,100,82746
MAC Bank,KFC Bank, Debit,110,82747
XYZ Bank,MAC Bank, Credit,50,82748
MAC Bank,ABC Bank, Debit,1520,82749
XYZ Bank,ABC Bank, Credit,100,82750
ABC Bank,XYZ Bank, Credit,110,82751
KFC Bank,MAC Bank, Debit,100,82752
MAC Bank,KFC Bank, Debit,110,82753
XYZ Bank,MAC Bank, Credit,50,82754
MAC Bank,ABC Bank, Debit,1520,82755
XYZ Bank,ABC Bank, Credit,100,82756
ABC Bank,XYZ Bank, Credit,110,82757
KFC Bank,MAC Bank, Debit,100,82758
MAC Bank,KFC Bank, Debit,110,82759
XYZ Bank,MAC Bank, Credit,50,82760
MAC Bank,ABC Bank, Debit,1520,82761
MAC Bank,KFC Bank, Debit,110,82762
XYZ Bank,MAC Bank, Credit,50,82763
MAC Bank,ABC Bank, Debit,1520,82764
XYZ Bank,ABC Bank, Credit,100,82765
ABC Bank,XYZ Bank, Credit,110,82766
KFC Bank,MAC Bank, Debit,100,82767
MAC Bank,KFC Bank, Debit,110,82768
XYZ Bank,MAC Bank, Credit,50,82769
MAC Bank,ABC Bank, Debit,1520,82770
XYZ Bank,ABC Bank, Credit,100,82771
ABC Bank,XYZ Bank, Credit,110,82772
KFC Bank,MAC Bank, Debit,100,82773
MAC Bank,KFC Bank, Debit,110,82774
XYZ Bank,MAC Bank, Credit,50,82775
MAC Bank,ABC Bank, Debit,1520,82776
XYZ Bank,ABC Bank, Credit,100,82777
ABC Bank,XYZ Bank, Credit,110,82778
KFC Bank,MAC Bank, Debit,100,82779
MAC Bank,KFC Bank, Debit,110,82780
XYZ Bank,MAC Bank, Credit,50,82781
MAC Bank,ABC Bank, Debit,1520,82782
XYZ Bank,ABC Bank, Credit,100,82783
ABC Bank,XYZ Bank, Credit,110,82784
KFC Bank,MAC Bank, Debit,100,82785
MAC Bank,KFC Bank, Debit,110,82786
XYZ Bank,MAC Bank, Credit,50,82787
MAC Bank,ABC Bank, Debit,1520,82788
XYZ Bank,ABC Bank, Credit,100,82789
ABC Bank,XYZ Bank, Credit,110,82790
KFC Bank,MAC Bank, Debit,100,82791
MAC Bank,KFC Bank, Debit,110,82792
XYZ Bank,MAC Bank, Credit,50,82793
MAC Bank,ABC Bank, Debit,1520,82794
XYZ Bank,ABC Bank, Credit,100,82795
ABC Bank,XYZ Bank, Credit,110,82796
KFC Bank,MAC Bank, Debit,100,82797
MAC Bank,KFC Bank, Debit,110,82798
XYZ Bank,MAC Bank, Credit,50,82799
MAC Bank,ABC Bank, Debit,1520,82800
XYZ Bank,ABC Bank, Credit,100,82801
ABC Bank,XYZ Bank, Credit,110,82802
KFC Bank,MAC Bank, Debit,100,82803
MAC Bank,KFC Bank, Debit,110,82804
XYZ Bank,MAC Bank, Credit,50,82805
MAC Bank,ABC Bank, Debit,1520,82806
XYZ Bank,ABC Bank, Credit,100,82807
ABC Bank,XYZ Bank, Credit,110,82808
KFC Bank,MAC Bank, Debit,100,82809
MAC Bank,KFC Bank, Debit,110,82810
XYZ Bank,MAC Bank, Credit,50,82811
MAC Bank,ABC Bank, Debit,1520,82812
XYZ Bank,ABC Bank, Credit,100,82813
ABC Bank,XYZ Bank, Credit,110,82814
KFC Bank,MAC Bank, Debit,100,82815
MAC Bank,KFC Bank, Debit,110,82816
XYZ Bank,MAC Bank, Credit,50,82817
MAC Bank,ABC Bank, Debit,1520,82818
XYZ Bank,ABC Bank, Credit,100,82819
ABC Bank,XYZ Bank, Credit,110,82820
KFC Bank,MAC Bank, Debit,100,82821
MAC Bank,KFC Bank, Debit,110,82822
XYZ Bank,MAC Bank, Credit,50,82823
MAC Bank,ABC Bank, Debit,1520,82824
XYZ Bank,ABC Bank, Credit,100,82825
ABC Bank,XYZ Bank, Credit,110,82826
KFC Bank,MAC Bank, Debit,100,82827
MAC Bank,KFC Bank, Debit,110,82828
XYZ Bank,MAC Bank, Credit,50,82829
MAC Bank,ABC Bank, Debit,1520,82830
XYZ Bank,ABC Bank, Credit,100,82831
ABC Bank,XYZ Bank, Credit,110,82832
KFC Bank,MAC Bank, Debit,100,82833
MAC Bank,KFC Bank, Debit,110,82834
XYZ Bank,MAC Bank, Credit,50,82835
MAC Bank,ABC Bank, Debit,1520,82836
XYZ Bank,ABC Bank, Credit,100,82837
ABC Bank,XYZ Bank, Credit,110,82838
KFC Bank,MAC Bank, Debit,100,82839
MAC Bank,KFC Bank, Debit,110,82840
XYZ Bank,MAC Bank, Credit,50,82841
MAC Bank,ABC Bank, Debit,1520,82842
XYZ Bank,ABC Bank, Credit,100,82843
ABC Bank,XYZ Bank, Credit,110,82844
KFC Bank,MAC Bank, Debit,100,82845
MAC Bank,KFC Bank, Debit,110,82846
XYZ Bank,MAC Bank, Credit,50,82847
MAC Bank,ABC Bank, Debit,1520,82848
XYZ Bank,ABC Bank, Credit,100,82849
ABC Bank,XYZ Bank, Credit,110,82850
KFC Bank,MAC Bank, Debit,100,82851
MAC Bank,KFC Bank, Debit,110,82852
XYZ Bank,MAC Bank, Credit,50,82853
MAC Bank,ABC Bank, Debit,1520,82854
XYZ Bank,ABC Bank, Credit,100,82855
ABC Bank,XYZ Bank, Credit,110,82856
KFC Bank,MAC Bank, Debit,100,82857
MAC Bank,KFC Bank, Debit,110,82858
XYZ Bank,MAC Bank, Credit,50,82859
MAC Bank,ABC Bank, Debit,1520,82860
MAC Bank,KFC Bank, Debit,110,82861
XYZ Bank,MAC Bank, Credit,50,82862
MAC Bank,ABC Bank, Debit,1520,82863
XYZ Bank,ABC Bank, Credit,100,82864
ABC Bank,XYZ Bank, Credit,110,82865
KFC Bank,MAC Bank, Debit,100,82866
MAC Bank,KFC Bank, Debit,110,82867
XYZ Bank,MAC Bank, Credit,50,82868
MAC Bank,ABC Bank, Debit,1520,82869
XYZ Bank,ABC Bank, Credit,100,82870
ABC Bank,XYZ Bank, Credit,110,82871
KFC Bank,MAC Bank, Debit,100,82872
MAC Bank,KFC Bank, Debit,110,82873
XYZ Bank,MAC Bank, Credit,50,82874
MAC Bank,ABC Bank, Debit,1520,82875
XYZ Bank,ABC Bank, Credit,100,82876
ABC Bank,XYZ Bank, Credit,110,82877
KFC Bank,MAC Bank, Debit,100,82878
MAC Bank,KFC Bank, Debit,110,82879
XYZ Bank,MAC Bank, Credit,50,82880
MAC Bank,ABC Bank, Debit,1520,82881
XYZ Bank,ABC Bank, Credit,100,82882
ABC Bank,XYZ Bank, Credit,110,82883
KFC Bank,MAC Bank, Debit,100,82884
MAC Bank,KFC Bank, Debit,110,82885
XYZ Bank,MAC Bank, Credit,50,82886
MAC Bank,ABC Bank, Debit,1520,82887
XYZ Bank,ABC Bank, Credit,100,82888
ABC Bank,XYZ Bank, Credit,110,82889
KFC Bank,MAC Bank, Debit,100,82890
MAC Bank,KFC Bank, Debit,110,82891
XYZ Bank,MAC Bank, Credit,50,82892
MAC Bank,ABC Bank, Debit,1520,82893
XYZ Bank,ABC Bank, Credit,100,82894
ABC Bank,XYZ Bank, Credit,110,82895
KFC Bank,MAC Bank, Debit,100,82896
MAC Bank,KFC Bank, Debit,110,82897
XYZ Bank,MAC Bank, Credit,50,82898
MAC Bank,ABC Bank, Debit,1520,82899
XYZ Bank,ABC Bank, Credit,100,82900
ABC Bank,XYZ Bank, Credit,110,82901
KFC Bank,MAC Bank, Debit,100,82902
MAC Bank,KFC Bank, Debit,110,82903
XYZ Bank,MAC Bank, Credit,50,82904
MAC Bank,ABC Bank, Debit,1520,82905
XYZ Bank,ABC Bank, Credit,100,82906
ABC Bank,XYZ Bank, Credit,110,82907
KFC Bank,MAC Bank, Debit,100,82908
MAC Bank,KFC Bank, Debit,110,82909
XYZ Bank,MAC Bank, Credit,50,82910
MAC Bank,ABC Bank, Debit,1520,82911
XYZ Bank,ABC Bank, Credit,100,82912
ABC Bank,XYZ Bank, Credit,110,82913
KFC Bank,MAC Bank, Debit,100,82914
MAC Bank,KFC Bank, Debit,110,82915
XYZ Bank,MAC Bank, Credit,50,82916
MAC Bank,ABC Bank, Debit,1520,82917
XYZ Bank,ABC Bank, Credit,100,82918
ABC Bank,XYZ Bank, Credit,110,82919
KFC Bank,MAC Bank, Debit,100,82920
MAC Bank,KFC Bank, Debit,110,82921
XYZ Bank,MAC Bank, Credit,50,82922
MAC Bank,ABC Bank, Debit,1520,82923
XYZ Bank,ABC Bank, Credit,100,82924
ABC Bank,XYZ Bank, Credit,110,82925
KFC Bank,MAC Bank, Debit,100,82926
MAC Bank,KFC Bank, Debit,110,82927
XYZ Bank,MAC Bank, Credit,50,82928
MAC Bank,ABC Bank, Debit,1520,82929
XYZ Bank,ABC Bank, Credit,100,82930
ABC Bank,XYZ Bank, Credit,110,82931
KFC Bank,MAC Bank, Debit,100,82932
MAC Bank,KFC Bank, Debit,110,82933
XYZ Bank,MAC Bank, Credit,50,82934
MAC Bank,ABC Bank, Debit,1520,82935
XYZ Bank,ABC Bank, Credit,100,82936
ABC Bank,XYZ Bank, Credit,110,82937
KFC Bank,MAC Bank, Debit,100,82938
MAC Bank,KFC Bank, Debit,110,82939
XYZ Bank,MAC Bank, Credit,50,82940
MAC Bank,ABC Bank, Debit,1520,82941
XYZ Bank,ABC Bank, Credit,100,82942
ABC Bank,XYZ Bank, Credit,110,82943
KFC Bank,MAC Bank, Debit,100,82944
MAC Bank,KFC Bank, Debit,110,82945
XYZ Bank,MAC Bank, Credit,50,82946
MAC Bank,ABC Bank, Debit,1520,82947
XYZ Bank,ABC Bank, Credit,100,82948
ABC Bank,XYZ Bank, Credit,110,82949
KFC Bank,MAC Bank, Debit,100,82950
MAC Bank,KFC Bank, Debit,110,82951
XYZ Bank,MAC Bank, Credit,50,82952
MAC Bank,ABC Bank, Debit,1520,82953
XYZ Bank,ABC Bank, Credit,100,82954
ABC Bank,XYZ Bank, Credit,110,82955
KFC Bank,MAC Bank, Debit,100,82956
MAC Bank,KFC Bank, Debit,110,82957
XYZ Bank,MAC Bank, Credit,50,82958
MAC Bank,ABC Bank, Debit,1520,82959
MAC Bank,KFC Bank, Debit,110,82960
XYZ Bank,MAC Bank, Credit,50,82961
MAC Bank,ABC Bank, Debit,1520,82962
XYZ Bank,ABC Bank, Credit,100,82963
ABC Bank,XYZ Bank, Credit,110,82964
KFC Bank,MAC Bank, Debit,100,82965
MAC Bank,KFC Bank, Debit,110,82966
XYZ Bank,MAC Bank, Credit,50,82967
MAC Bank,ABC Bank, Debit,1520,82968
XYZ Bank,ABC Bank, Credit,100,82969
ABC Bank,XYZ Bank, Credit,110,82970
KFC Bank,MAC Bank, Debit,100,82971
MAC Bank,KFC Bank, Debit,110,82972
XYZ Bank,MAC Bank, Credit,50,82973
MAC Bank,ABC Bank, Debit,1520,82974
XYZ Bank,ABC Bank, Credit,100,82975
ABC Bank,XYZ Bank, Credit,110,82976
KFC Bank,MAC Bank, Debit,100,82977
MAC Bank,KFC Bank, Debit,110,82978
XYZ Bank,MAC Bank, Credit,50,82979
MAC Bank,ABC Bank, Debit,1520,82980
XYZ Bank,ABC Bank, Credit,100,82981
ABC Bank,XYZ Bank, Credit,110,82982
KFC Bank,MAC Bank, Debit,100,82983
MAC Bank,KFC Bank, Debit,110,82984
XYZ Bank,MAC Bank, Credit,50,82985
MAC Bank,ABC Bank, Debit,1520,82986
XYZ Bank,ABC Bank, Credit,100,82987
ABC Bank,XYZ Bank, Credit,110,82988
KFC Bank,MAC Bank, Debit,100,82989
MAC Bank,KFC Bank, Debit,110,82990
XYZ Bank,MAC Bank, Credit,50,82991
MAC Bank,ABC Bank, Debit,1520,82992
XYZ Bank,ABC Bank, Credit,100,82993
ABC Bank,XYZ Bank, Credit,110,82994
KFC Bank,MAC Bank, Debit,100,82995
MAC Bank,KFC Bank, Debit,110,82996
XYZ Bank,MAC Bank, Credit,50,82997
MAC Bank,ABC Bank, Debit,1520,82998
XYZ Bank,ABC Bank, Credit,100,82999
ABC Bank,XYZ Bank, Credit,110,83000
KFC Bank,MAC Bank, Debit,100,83001
MAC Bank,KFC Bank, Debit,110,83002
XYZ Bank,MAC Bank, Credit,50,83003
MAC Bank,ABC Bank, Debit,1520,83004
XYZ Bank,ABC Bank, Credit,100,83005
ABC Bank,XYZ Bank, Credit,110,83006
KFC Bank,MAC Bank, Debit,100,83007
MAC Bank,KFC Bank, Debit,110,83008
XYZ Bank,MAC Bank, Credit,50,83009
MAC Bank,ABC Bank, Debit,1520,83010
XYZ Bank,ABC Bank, Credit,100,83011
ABC Bank,XYZ Bank, Credit,110,83012
KFC Bank,MAC Bank, Debit,100,83013
MAC Bank,KFC Bank, Debit,110,83014
XYZ Bank,MAC Bank, Credit,50,83015
MAC Bank,ABC Bank, Debit,1520,83016
XYZ Bank,ABC Bank, Credit,100,83017
